threshold=(0, 0), ssim=0.991282, orig=133112, zlib=3151, bz2=2106, lzma=2432, jpeg=19191
threshold=(0, 10), ssim=0.991259, orig=133112, zlib=3153, bz2=2168, lzma=2448, jpeg=19174
threshold=(0, 20), ssim=0.991372, orig=133112, zlib=3080, bz2=2112, lzma=2336, jpeg=19134
threshold=(0, 30), ssim=0.991456, orig=133112, zlib=3002, bz2=2075, lzma=2244, jpeg=19070
threshold=(0, 40), ssim=0.991546, orig=133112, zlib=2902, bz2=1990, lzma=2156, jpeg=18986
threshold=(0, 50), ssim=0.991628, orig=133112, zlib=2742, bz2=1831, lzma=1960, jpeg=18851
threshold=(0, 60), ssim=0.991568, orig=133112, zlib=2657, bz2=1763, lzma=1856, jpeg=18697
threshold=(0, 70), ssim=0.991381, orig=133112, zlib=2469, bz2=1634, lzma=1712, jpeg=18531
threshold=(0, 80), ssim=0.991063, orig=133112, zlib=2246, bz2=1534, lzma=1512, jpeg=18370
threshold=(0, 90), ssim=0.990603, orig=133112, zlib=1868, bz2=1262, lzma=1236, jpeg=18165
threshold=(0, 100), ssim=0.989399, orig=133112, zlib=1158, bz2=738, lzma=732, jpeg=17738
threshold=(10, 10), ssim=0.991259, orig=132912, zlib=3091, bz2=2084, lzma=2400, jpeg=19005
threshold=(10, 20), ssim=0.991372, orig=132912, zlib=3035, bz2=2072, lzma=2340, jpeg=18989
threshold=(10, 30), ssim=0.991456, orig=132912, zlib=2961, bz2=2055, lzma=2296, jpeg=18937
threshold=(10, 40), ssim=0.991546, orig=132912, zlib=2874, bz2=1976, lzma=2136, jpeg=18865
threshold=(10, 50), ssim=0.991628, orig=132912, zlib=2723, bz2=1856, lzma=2024, jpeg=18731
threshold=(10, 60), ssim=0.991568, orig=132912, zlib=2628, bz2=1774, lzma=1936, jpeg=18588
threshold=(10, 70), ssim=0.991381, orig=132912, zlib=2462, bz2=1688, lzma=1800, jpeg=18426
threshold=(10, 80), ssim=0.991063, orig=132912, zlib=2227, bz2=1497, lzma=1600, jpeg=18265
threshold=(10, 90), ssim=0.990603, orig=132912, zlib=1829, bz2=1265, lzma=1324, jpeg=18060
threshold=(10, 100), ssim=0.989399, orig=132912, zlib=1142, bz2=830, lzma=820, jpeg=17641
threshold=(20, 20), ssim=0.991372, orig=132704, zlib=2933, bz2=1954, lzma=2284, jpeg=18800
threshold=(20, 30), ssim=0.991456, orig=132704, zlib=2895, bz2=2018, lzma=2252, jpeg=18780
threshold=(20, 40), ssim=0.991546, orig=132704, zlib=2817, bz2=1914, lzma=2160, jpeg=18716
threshold=(20, 50), ssim=0.991628, orig=132704, zlib=2676, bz2=1822, lzma=2032, jpeg=18592
threshold=(20, 60), ssim=0.991568, orig=132704, zlib=2582, bz2=1741, lzma=1928, jpeg=18449
threshold=(20, 70), ssim=0.991381, orig=132704, zlib=2404, bz2=1652, lzma=1796, jpeg=18297
threshold=(20, 80), ssim=0.991063, orig=132704, zlib=2174, bz2=1462, lzma=1592, jpeg=18140
threshold=(20, 90), ssim=0.990603, orig=132704, zlib=1785, bz2=1235, lzma=1316, jpeg=17936
threshold=(20, 100), ssim=0.989399, orig=132704, zlib=1100, bz2=767, lzma=812, jpeg=17531
threshold=(30, 30), ssim=0.991456, orig=132504, zlib=2798, bz2=1873, lzma=2180, jpeg=18598
threshold=(30, 40), ssim=0.991546, orig=132504, zlib=2745, bz2=1852, lzma=2092, jpeg=18565
threshold=(30, 50), ssim=0.991628, orig=132504, zlib=2616, bz2=1775, lzma=2012, jpeg=18451
threshold=(30, 60), ssim=0.991568, orig=132504, zlib=2529, bz2=1703, lzma=1900, jpeg=18315
threshold=(30, 70), ssim=0.991381, orig=132504, zlib=2367, bz2=1588, lzma=1788, jpeg=18163
threshold=(30, 80), ssim=0.991063, orig=132504, zlib=2112, bz2=1417, lzma=1580, jpeg=18021
threshold=(30, 90), ssim=0.990603, orig=132504, zlib=1732, bz2=1206, lzma=1296, jpeg=17818
threshold=(30, 100), ssim=0.989399, orig=132504, zlib=1046, bz2=709, lzma=796, jpeg=17422
threshold=(40, 40), ssim=0.991546, orig=132296, zlib=2622, bz2=1767, lzma=2048, jpeg=18381
threshold=(40, 50), ssim=0.991628, orig=132296, zlib=2519, bz2=1711, lzma=1960, jpeg=18296
threshold=(40, 60), ssim=0.991568, orig=132296, zlib=2443, bz2=1676, lzma=1860, jpeg=18168
threshold=(40, 70), ssim=0.991381, orig=132296, zlib=2269, bz2=1545, lzma=1744, jpeg=18024
threshold=(40, 80), ssim=0.991063, orig=132296, zlib=2003, bz2=1405, lzma=1544, jpeg=17885
threshold=(40, 90), ssim=0.990603, orig=132296, zlib=1639, bz2=1151, lzma=1268, jpeg=17694
threshold=(40, 100), ssim=0.989399, orig=132296, zlib=959, bz2=690, lzma=764, jpeg=17300
threshold=(50, 50), ssim=0.991628, orig=132080, zlib=2395, bz2=1624, lzma=1852, jpeg=18116
threshold=(50, 60), ssim=0.991568, orig=132080, zlib=2334, bz2=1571, lzma=1760, jpeg=18015
threshold=(50, 70), ssim=0.991381, orig=132080, zlib=2137, bz2=1442, lzma=1644, jpeg=17884
threshold=(50, 80), ssim=0.991063, orig=132080, zlib=1887, bz2=1254, lzma=1440, jpeg=17746
threshold=(50, 90), ssim=0.990603, orig=132080, zlib=1525, bz2=1046, lzma=1160, jpeg=17560
threshold=(50, 100), ssim=0.989399, orig=132080, zlib=853, bz2=571, lzma=656, jpeg=17173
threshold=(60, 60), ssim=0.991533, orig=131888, zlib=2218, bz2=1504, lzma=1700, jpeg=17850
threshold=(60, 70), ssim=0.991358, orig=131888, zlib=2073, bz2=1419, lzma=1604, jpeg=17748
threshold=(60, 80), ssim=0.991044, orig=131888, zlib=1827, bz2=1225, lzma=1400, jpeg=17615
threshold=(60, 90), ssim=0.990584, orig=131888, zlib=1465, bz2=1002, lzma=1124, jpeg=17432
threshold=(60, 100), ssim=0.989379, orig=131888, zlib=802, bz2=508, lzma=628, jpeg=17042
threshold=(70, 70), ssim=0.991356, orig=131688, zlib=1961, bz2=1309, lzma=1504, jpeg=17582
threshold=(70, 80), ssim=0.991058, orig=131688, zlib=1739, bz2=1149, lzma=1336, jpeg=17468
threshold=(70, 90), ssim=0.990619, orig=131688, zlib=1371, bz2=926, lzma=1056, jpeg=17294
threshold=(70, 100), ssim=0.989410, orig=131688, zlib=692, bz2=447, lzma=556, jpeg=16895
threshold=(80, 80), ssim=0.990900, orig=131480, zlib=1623, bz2=1016, lzma=1240, jpeg=17276
threshold=(80, 90), ssim=0.990483, orig=131480, zlib=1292, bz2=835, lzma=992, jpeg=17138
threshold=(80, 100), ssim=0.989306, orig=131480, zlib=622, bz2=370, lzma=504, jpeg=16761
threshold=(90, 90), ssim=0.990513, orig=131280, zlib=1138, bz2=725, lzma=908, jpeg=16960
threshold=(90, 100), ssim=0.989403, orig=131280, zlib=526, bz2=297, lzma=448, jpeg=16627
threshold=(100, 100), ssim=0.988791, orig=131072, zlib=258, bz2=85, lzma=204, jpeg=16431
